Invoice_ID,month,Product_Type,Quantity,Unit_Price,Total_Sale,Customer_Type,Location,Payment_Mode,Service_Type
INV02539,August,Industrial Filter,1,24770,24770,Institution,Suburbs,Online,New Purchase
INV02540,August,Industrial Filter,1,5000,5000,Business,City Center,Cash,Cartridge Replacement
INV02541,August,Water Purifier,1,21974,21974,Business,Suburbs,Card,New Purchase
INV02542,August,Maintenance,1,30141,30141,Household,Uptown,Online,New Purchase
INV02543,August,Water Purifier,1,6363,6363,Institution,Suburbs,Online,New Purchase
INV02544,August,Accessories,3,5000,15000,Business,Industrial Area,Online,New Purchase
INV02545,August,Water Purifier,1,11239,11239,Institution,Uptown,Card,New Purchase
INV02546,August,Filter Cartridge,2,5000,10000,Institution,City Center,Card,Cartridge Replacement
INV02547,August,Accessories,3,28795,86385,Business,Downtown,Cash,New Purchase
INV02548,August,Maintenance,3,32966,98898,Business,City Center,Cash,Cartridge Replacement
INV02549,August,Water Purifier,1,21956,21956,Business,Industrial Area,Card,Cartridge Replacement
INV02550,August,Industrial Filter,1,5000,5000,Household,Downtown,Cash,Cartridge Replacement
INV02551,August,Water Purifier,1,5000,5000,Institution,Industrial Area,Card,New Purchase
INV02552,August,Maintenance,1,11686,11686,Institution,Suburbs,Online,New Purchase
INV02553,August,Water Purifier,1,5000,5000,Business,Industrial Area,Online,New Purchase
INV02554,August,Filter Cartridge,3,16346,49038,Business,Uptown,Online,Cartridge Replacement
INV02555,August,Industrial Filter,1,5192,5192,Business,Suburbs,Card,Cartridge Replacement
INV02556,August,Maintenance,2,16704,33408,Household,City Center,Cash,New Purchase
INV02557,August,Industrial Filter,1,5000,5000,Household,Downtown,Cash,Maintenance
INV02558,August,Maintenance,2,5000,10000,Institution,Downtown,Cash,New Purchase
INV02559,August,Filter Cartridge,3,45709,137127,Institution,Industrial Area,Cash,New Purchase
INV02560,August,Filter Cartridge,1,23863,23863,Institution,Industrial Area,Card,New Purchase
INV02561,August,Industrial Filter,1,31904,31904,Institution,Downtown,Card,New Purchase
INV02562,August,Water Purifier,3,7559,22677,Business,Downtown,Card,Cartridge Replacement
INV02563,August,Filter Cartridge,3,5000,15000,Household,Suburbs,Online,Maintenance
INV02564,August,Maintenance,1,6072,6072,Household,Uptown,Cash,New Purchase
INV02565,August,Industrial Filter,1,11563,11563,Household,Suburbs,Online,New Purchase
INV02566,August,Industrial Filter,1,5000,5000,Institution,City Center,Cash,Maintenance
INV02567,August,Accessories,2,18962,37924,Business,Suburbs,Online,New Purchase
INV02568,August,Water Purifier,1,5000,5000,Institution,Downtown,Card,New Purchase
INV02569,August,Maintenance,2,5000,10000,Household,Suburbs,Online,Maintenance
INV02570,August,Maintenance,1,12414,12414,Household,Uptown,Cash,New Purchase
INV02571,August,Maintenance,1,5000,5000,Business,Industrial Area,Card,New Purchase
INV02572,August,Accessories,4,5112,20448,Household,Uptown,Card,New Purchase
INV02573,August,Water Purifier,2,5000,10000,Institution,Suburbs,Online,Maintenance
INV02574,August,Accessories,1,42205,42205,Household,Downtown,Card,New Purchase
INV02575,August,Water Purifier,1,24007,24007,Institution,City Center,Online,New Purchase
INV02576,September,Filter Cartridge,3,14376,43128,Business,Suburbs,Cash,Maintenance
INV02577,September,Filter Cartridge,2,29516,59032,Household,Suburbs,Card,Cartridge Replacement
INV02578,September,Maintenance,2,31603,63206,Household,Suburbs,Online,New Purchase
INV02579,September,Water Purifier,3,40517,121551,Business,Suburbs,Card,New Purchase
INV02580,September,Water Purifier,3,5000,15000,Institution,Downtown,Cash,New Purchase
INV02581,September,Filter Cartridge,1,9175,9175,Institution,Suburbs,Online,Maintenance
INV02582,September,Water Purifier,2,5000,10000,Business,Suburbs,Online,Maintenance
INV02583,September,Water Purifier,2,12273,24546,Business,Downtown,Cash,New Purchase
INV02584,September,Accessories,1,13228,13228,Household,Uptown,Cash,New Purchase
INV02585,September,Filter Cartridge,1,13041,13041,Household,City Center,Card,New Purchase
INV02586,September,Water Purifier,3,5000,15000,Business,City Center,Online,New Purchase
INV02587,September,Water Purifier,1,6337,6337,Business,Downtown,Cash,Maintenance
INV02588,September,Filter Cartridge,3,21293,63879,Institution,Uptown,Cash,New Purchase
INV02589,September,Maintenance,2,26972,53944,Institution,Industrial Area,Cash,New Purchase
INV02590,September,Accessories,3,5000,15000,Business,Industrial Area,Card,New Purchase
INV02591,September,Accessories,1,5000,5000,Business,City Center,Cash,Cartridge Replacement
INV02592,September,Accessories,4,5000,20000,Household,Industrial Area,Cash,Cartridge Replacement
INV02593,September,Maintenance,1,5000,5000,Institution,Suburbs,Card,New Purchase
INV02594,September,Water Purifier,1,35884,35884,Business,Industrial Area,Card,Maintenance
INV02595,September,Maintenance,3,5000,15000,Institution,Uptown,Online,New Purchase
INV02596,September,Maintenance,2,5000,10000,Institution,Uptown,Card,New Purchase
INV02597,September,Maintenance,3,5000,15000,Business,City Center,Online,Cartridge Replacement
INV02598,September,Maintenance,3,33423,100269,Business,Uptown,Online,Cartridge Replacement
INV02599,September,Water Purifier,1,13040,13040,Institution,Uptown,Card,New Purchase
INV02600,September,Water Purifier,2,13094,26188,Institution,Downtown,Online,New Purchase
INV02601,September,Accessories,2,5000,10000,Business,Downtown,Card,New Purchase
INV02602,September,Accessories,2,24911,49822,Institution,City Center,Card,New Purchase
INV02603,September,Water Purifier,1,5000,5000,Business,Uptown,Online,New Purchase
INV02604,September,Water Purifier,4,5000,20000,Business,Downtown,Online,New Purchase
INV02605,September,Accessories,1,5000,5000,Business,City Center,Online,Maintenance
INV02606,September,Industrial Filter,4,5000,20000,Institution,Industrial Area,Card,Cartridge Replacement
INV02607,September,Water Purifier,2,5724,11448,Business,Industrial Area,Cash,New Purchase
INV02608,September,Filter Cartridge,4,11242,44968,Household,City Center,Cash,New Purchase
INV02609,September,Filter Cartridge,2,14069,28138,Household,City Center,Card,Maintenance
INV02610,September,Industrial Filter,1,6931,6931,Household,Suburbs,Cash,New Purchase
INV02611,September,Industrial Filter,1,5000,5000,Household,Uptown,Online,New Purchase
INV02612,September,Accessories,2,5000,10000,Institution,City Center,Card,Maintenance
INV02613,September,Water Purifier,1,5000,5000,Institution,Downtown,Cash,New Purchase
INV02614,September,Filter Cartridge,2,14450,28900,Household,Industrial Area,Card,New Purchase
INV02615,September,Industrial Filter,2,13376,26752,Business,Suburbs,Online,New Purchase
INV02616,September,Industrial Filter,1,5000,5000,Household,Downtown,Card,New Purchase
INV02617,September,Accessories,3,22965,68895,Household,Uptown,Card,New Purchase
INV02618,September,Industrial Filter,3,24431,73293,Business,Industrial Area,Cash,New Purchase
INV02619,September,Accessories,1,38568,38568,Institution,Downtown,Card,New Purchase
INV02620,September,Maintenance,2,5000,10000,Institution,Suburbs,Card,Maintenance
INV02621,September,Accessories,1,15993,15993,Institution,City Center,Online,Maintenance
INV02622,September,Filter Cartridge,1,16264,16264,Household,Downtown,Card,Cartridge Replacement
INV02623,September,Filter Cartridge,1,23235,23235,Household,Uptown,Card,New Purchase
INV02624,September,Filter Cartridge,2,11828,23656,Institution,Uptown,Online,New Purchase
INV02625,September,Maintenance,2,27088,54176,Business,Industrial Area,Cash,New Purchase
INV02626,September,Maintenance,3,37004,111012,Institution,City Center,Cash,Maintenance
INV02627,September,Maintenance,1,38882,38882,Business,City Center,Online,New Purchase
INV02628,September,Filter Cartridge,3,9384,28152,Business,Downtown,Online,New Purchase
INV02629,September,Water Purifier,2,21515,43030,Business,Downtown,Card,Maintenance
INV02630,September,Maintenance,1,8485,8485,Institution,Uptown,Online,Cartridge Replacement
INV02631,September,Industrial Filter,2,5000,10000,Business,Suburbs,Online,New Purchase
INV02632,September,Maintenance,2,10894,21788,Household,City Center,Cash,New Purchase
INV02633,September,Filter Cartridge,2,5000,10000,Business,Uptown,Cash,Maintenance
INV02634,September,Water Purifier,3,5000,15000,Business,Uptown,Cash,New Purchase
INV02635,September,Filter Cartridge,2,5000,10000,Institution,Uptown,Card,Maintenance
INV02636,September,Water Purifier,1,9929,9929,Household,Downtown,Cash,New Purchase
INV02637,September,Industrial Filter,1,5000,5000,Business,City Center,Cash,New Purchase
INV02638,September,Water Purifier,2,30953,61906,Household,Uptown,Card,New Purchase
INV02639,September,Accessories,4,12270,49080,Household,Industrial Area,Card,New Purchase
INV02640,September,Filter Cartridge,1,5000,5000,Institution,Suburbs,Cash,Cartridge Replacement
INV02641,September,Maintenance,1,5000,5000,Household,City Center,Online,New Purchase
INV02642,September,Filter Cartridge,1,12709,12709,Institution,Downtown,Cash,Maintenance
INV02643,September,Water Purifier,2,17467,34934,Business,Uptown,Card,New Purchase
INV02644,September,Accessories,1,15306,15306,Institution,City Center,Cash,Cartridge Replacement
INV02645,September,Accessories,1,6223,6223,Household,Industrial Area,Online,Maintenance
INV02646,September,Filter Cartridge,1,5000,5000,Institution,Uptown,Cash,Cartridge Replacement
INV02647,September,Water Purifier,1,29114,29114,Business,Uptown,Cash,Cartridge Replacement
INV02648,September,Filter Cartridge,4,23764,95056,Household,Downtown,Online,Maintenance
INV02649,September,Industrial Filter,1,23353,23353,Business,City Center,Cash,New Purchase
INV02650,September,Filter Cartridge,1,20180,20180,Business,Downtown,Cash,New Purchase
INV02651,September,Filter Cartridge,1,10543,10543,Household,Downtown,Card,New Purchase
INV02652,September,Accessories,2,36254,72508,Institution,Suburbs,Cash,New Purchase
INV02653,September,Filter Cartridge,1,20246,20246,Household,Uptown,Card,Cartridge Replacement
INV02654,September,Water Purifier,3,14908,44724,Business,Suburbs,Cash,Cartridge Replacement
INV02655,September,Filter Cartridge,2,23141,46282,Household,Suburbs,Online,New Purchase
INV02656,September,Industrial Filter,2,24088,48176,Household,Uptown,Online,Maintenance
INV02657,September,Accessories,3,5000,15000,Institution,City Center,Card,Maintenance
INV02658,September,Filter Cartridge,1,9263,9263,Institution,Suburbs,Card,New Purchase
INV02659,September,Industrial Filter,1,18614,18614,Institution,Downtown,Cash,Cartridge Replacement
INV02660,September,Accessories,1,9841,9841,Household,Industrial Area,Online,New Purchase
INV02661,September,Industrial Filter,2,25600,51200,Business,Suburbs,Cash,New Purchase
INV02662,September,Maintenance,3,18230,54690,Business,City Center,Online,Cartridge Replacement
INV02663,September,Industrial Filter,1,24309,24309,Business,Industrial Area,Cash,New Purchase
INV02664,September,Filter Cartridge,2,29847,59694,Institution,Industrial Area,Cash,Maintenance
INV02665,September,Accessories,2,9048,18096,Business,Suburbs,Cash,Cartridge Replacement
INV02666,September,Water Purifier,4,19864,79456,Business,Downtown,Cash,New Purchase
INV02667,September,Maintenance,2,24552,49104,Household,City Center,Card,New Purchase
INV02668,September,Filter Cartridge,1,16726,16726,Institution,Suburbs,Online,New Purchase
INV02669,September,Accessories,3,5000,15000,Household,Industrial Area,Card,New Purchase
INV02670,September,Industrial Filter,2,5000,10000,Institution,Suburbs,Online,New Purchase
INV02671,September,Industrial Filter,1,12596,12596,Business,Downtown,Online,Cartridge Replacement
INV02672,September,Maintenance,1,5000,5000,Institution,Industrial Area,Card,New Purchase
INV02673,September,Water Purifier,3,5000,15000,Institution,Uptown,Card,New Purchase
INV02674,September,Maintenance,4,16689,66756,Business,Industrial Area,Online,Cartridge Replacement
INV02675,September,Maintenance,2,5000,10000,Business,Downtown,Card,New Purchase
INV02676,September,Industrial Filter,2,5000,10000,Business,Suburbs,Cash,New Purchase
INV02677,September,Filter Cartridge,3,8014,24042,Institution,Downtown,Online,New Purchase
INV02678,September,Filter Cartridge,1,23089,23089,Business,Uptown,Cash,Cartridge Replacement
INV02679,September,Industrial Filter,2,26607,53214,Business,City Center,Online,New Purchase
INV02680,September,Filter Cartridge,1,25708,25708,Household,Downtown,Online,Maintenance
INV02681,September,Filter Cartridge,3,44586,133758,Business,Industrial Area,Online,New Purchase
INV02682,September,Maintenance,2,17183,34366,Business,City Center,Card,New Purchase
INV02683,September,Industrial Filter,2,5000,10000,Institution,Industrial Area,Online,Maintenance
INV02684,September,Filter Cartridge,1,16051,16051,Business,Industrial Area,Card,Cartridge Replacement
INV02685,September,Industrial Filter,1,5000,5000,Institution,Uptown,Online,New Purchase
INV02686,September,Water Purifier,1,5000,5000,Household,Uptown,Cash,New Purchase
INV02687,September,Maintenance,1,33497,33497,Business,Downtown,Online,Maintenance
INV02688,September,Filter Cartridge,3,12439,37317,Household,Downtown,Card,Cartridge Replacement
INV02689,September,Filter Cartridge,2,17547,35094,Household,Uptown,Cash,Cartridge Replacement
INV02690,September,Industrial Filter,2,5000,10000,Business,Uptown,Cash,New Purchase
INV02691,September,Maintenance,3,5000,15000,Household,Downtown,Card,New Purchase
INV02692,September,Filter Cartridge,3,5000,15000,Institution,Suburbs,Card,New Purchase
INV02693,September,Maintenance,2,6380,12760,Business,Uptown,Online,New Purchase
INV02694,September,Water Purifier,3,14373,43119,Institution,City Center,Online,Cartridge Replacement
INV02695,September,Water Purifier,2,5000,10000,Household,City Center,Cash,New Purchase
INV02696,September,Maintenance,2,16345,32690,Household,City Center,Online,Cartridge Replacement
INV02697,September,Maintenance,2,27952,55904,Institution,Industrial Area,Card,New Purchase
INV02698,September,Water Purifier,2,28297,56594,Institution,Suburbs,Card,New Purchase
INV02699,September,Water Purifier,2,30336,60672,Household,Suburbs,Cash,New Purchase
INV02700,September,Water Purifier,1,23244,23244,Business,Uptown,Card,New Purchase
INV02701,September,Filter Cartridge,1,5000,5000,Household,Uptown,Card,New Purchase
INV02702,September,Accessories,4,6043,24172,Business,Downtown,Card,New Purchase
INV02703,September,Maintenance,2,5000,10000,Institution,Downtown,Card,New Purchase
INV02704,September,Maintenance,2,15219,30438,Institution,Suburbs,Online,Maintenance
INV02705,September,Industrial Filter,1,22347,22347,Household,Industrial Area,Online,New Purchase
INV02706,September,Filter Cartridge,2,5000,10000,Business,Uptown,Card,New Purchase
INV02707,September,Water Purifier,1,13491,13491,Institution,Suburbs,Cash,New Purchase
INV02708,September,Accessories,1,5000,5000,Household,Uptown,Online,Maintenance
INV02709,September,Filter Cartridge,1,11606,11606,Institution,City Center,Card,Maintenance
INV02710,September,Maintenance,2,5000,10000,Institution,Downtown,Card,Maintenance
INV02711,September,Filter Cartridge,5,10618,53090,Institution,City Center,Online,Maintenance
INV02712,September,Industrial Filter,1,31744,31744,Business,Uptown,Online,New Purchase
INV02713,September,Industrial Filter,2,34083,68166,Institution,Uptown,Card,New Purchase
INV02714,September,Filter Cartridge,2,5000,10000,Business,City Center,Online,New Purchase
INV02715,September,Accessories,2,18365,36730,Business,Suburbs,Card,New Purchase
INV02716,September,Water Purifier,1,32787,32787,Institution,Uptown,Card,New Purchase
INV02717,September,Accessories,1,5000,5000,Household,Suburbs,Cash,New Purchase
INV02718,September,Industrial Filter,1,25295,25295,Business,Downtown,Online,New Purchase
INV02719,September,Filter Cartridge,2,5000,10000,Business,Uptown,Card,New Purchase
INV02720,September,Accessories,4,5000,20000,Business,City Center,Card,Cartridge Replacement
INV02721,September,Water Purifier,2,5000,10000,Institution,City Center,Cash,Maintenance
INV02722,September,Water Purifier,1,8077,8077,Household,Downtown,Cash,New Purchase
INV02723,September,Water Purifier,3,44306,132918,Business,Uptown,Cash,New Purchase
INV02724,September,Filter Cartridge,1,21876,21876,Institution,Industrial Area,Card,Maintenance
